"ID","Up_regulated"
"hsa-miR-181a-2-3p","SCN7A,DDN,CLIC5,TNNI1,FGF1,DACH1,TGFBR3,WT1,WDR49,PLCE1,ZNF488,TYRO3,TNNT2,NPHS1,KLK6,ZDHHC6,ADAMTS19,MYLK3,KLK7,CDC14A,FMN2,C1orf125,C14orf37,GRIK2,SEMA5A,GJA3,PLA2R1,C2orf71,CALB1,VSIG8,NFASC,NTNG1,NPHS2,PODXL,PTPRO,SOST,WIT1,ST6GALNAC3"
"hsa-miR-24-1-5p","OR2T6"
"hsa-miR-200a-5p","ADM"
"hsa-miR-30a-3p","HOOK1"
"hsa-miR-210","SCN7A,MME,DDN,CLIC5,TNNI1,FGF1,DACH1,TGFBR3,CR1,WT1,ZNF488,TYRO3,TNNT2,ADAMTS16,NPHS1,KLK6,ZDHHC6,ADAMTS19,MYLK3,KLK7,CDC14A,TACR3,C1orf125,C14orf37,GRIK2,SEMA5A,WNK1,PLA2R1,C2orf71,CALB1,DPP6,VSIG8,NFASC,NTNG1,NPHS2,GLDC,PODXL,PTPRO,SOST,INSRR,LOC100130691"
"hsa-miR-106b-3p","C7orf41,DUSP9,PROM2,EFHD1,TMEM72,KCNJ1"
"hsa-miR-25-3p","PWRN1"
"hsa-miR-17-3p","TCP10"
"hsa-miR-21-5p","KNG1,ARHGAP25,C7orf41,HRG,CASZ1,GGT6,FAM171A1,PLCL1,KCNJ10,F11,FAM190A,AGAP2,ESRRG,FECH,EFHD1,C8orf12,TMEM72,NELL1,ATP1A1,KCNJ1"
"hsa-miR-101-3p","COL23A1"
"hsa-miR-584-5p","C2orf55"
"hsa-miR-193a-5p","ECHDC1,ACOX2,BPHL,HADH,DNAJC16,ZNF488,RALYL,ACOX1,GLYATL1,PECI,CA10,ACADSB,ASPDH,HECW1,ALDH6A1,AGBL4,AGPHD1,ACSM3,PIPOX,PCCA"
"hsa-miR-10a-5p","CDKN2C"
"hsa-miR-155-5p","ETV7"
"hsa-miR-29c-5p","PRRT2"
"hsa-miR-629-5p","MME,DDN,IQGAP2,CLIC5,TNNI1,FGF1,DNAJC16,DACH1,WT1,PLCE1,ZNF488,BHLHE41,TYRO3,NPHS1,ZDHHC6,MYLK3,KLK7,CDC14A,FMN2,C1orf125,ASB15,AGBL4,GJA3,PLA2R1,C2orf71,CALB1,NTNG1,NPHS2,GLDC,PODXL,PTPRO,SOST,PTH1R,LOC100130691"
"hsa-miR-345-5p","HMX3"
"hsa-miR-200c-3p","PFKFB3,AFAP1L2,GALNT6,CDKL2,TMEM30B,GSTM3,GNAI1,C15orf56,TMEM45B,MFAP3L,GALNT3,TRAM1L1,CNP,KLHL14,GRHL2,EHF,ERMP1,OPHN1,RALBP1,C14orf4,AIF1L,TLR5,PPL,SRGAP3,RNF43,RAB25,MYO3B,HOXB6,LIPH,HOXB8,MPP7,OR7E91P,C14orf50,VWA2,HOXB9,LYPD6B,EYA4,VWA3B,TSPYL5"
"hsa-miR-30a-5p","OLFML2B"
"hsa-miR-148b-3p","FABP7"
"hsa-miR-378a-5p","LGR5"
"hsa-miR-139-5p","EXOC3L2"
"hsa-miR-142-5p","TYROBP,PTPN6,TNFAIP8L2,SPI1,STAC3,ARRB2"
"hsa-miR-500a-3p","IFNA7"
"hsa-miR-1976","GPR120"
"hsa-let-7b-5p","PABPC4L"
"hsa-let-7g-5p","UBE2Q2P1"
"hsa-miR-192-5p","ECHDC1,UPB1,OGG1,C11orf54,ACOX2,AK3L1,DMGDH,ALDOB,GATM,GK,BPHL,FUT6,HADH,ACAA1,SLC13A3,DNAJC16,SLC22A8,SUSD2,MOSC2,SHMT1,DPYS,GPD1,ASS1,ECHS1,IYD,AGMAT,PBLD,GLYATL1,GALM,ASB15,ASPDH,SLC34A1,HECW1,GIPC2,HPD,ACSF2,SLC22A6,BHMT2,PAH,DDC,HRSP12,PIPOX,ALAD,C19orf69,KCNJ15,RNF152,GLYAT,MSRA,HNF4A,PEPD,PRODH2,PCK2"
"hsa-miR-139-3p","IGFBP3"
"hsa-miR-628-5p","ADC"
"hsa-miR-532-3p","C15orf2"
"hsa-miR-28-3p","TMCC1"
"hsa-miR-130a-3p","PPP1R1B"
"hsa-miR-142-3p","LPXN"
"hsa-let-7i-5p","TTC36,ACOX2,GLOD5,IQGAP2,ACAA1,DNAJC16,BHLHE41,GLYATL1,ALDH6A1,LOC148709,SLC15A4,RNF152,ADH6,SORD,PHYH,PCCA"
"hsa-miR-204-5p","SCN7A,MME,ACOX2,ALDOB,IQGAP2,CLIC5,TNNI1,FGF1,DACH1,C12orf59,ZNF488,TYRO3,TNNT2,NPHS1,ZDHHC6,CDC14A,ACADSB,C14orf37,SEMA5A,SLC12A3,WNK1,PLA2R1,C2orf71,CALB1,C19orf69,NTNG1,ADH6,NPHS2,GLDC,PODXL,PTPRO,SOST,PTH1R,INSRR,PRODH2,LOC100130691"
"hsa-miR-330-5p","TYRP1"
"hsa-miR-181b-5p","KCNN1"
"hsa-miR-15a-5p","PTPN4,C7orf41,NOS1AP,F11,RPS6KA6,CASR"
"hsa-miR-218-5p","TRPV5"
"hsa-miR-301a-3p","COL5A3"
"hsa-miR-361-3p","SH2D5"
"hsa-miR-103a-3p","SCNN1D"
"hsa-miR-3607-3p","WDR27,ATG16L2"
"hsa-miR-99b-5p","HLA-J"
"hsa-miR-3605-3p","MAN2C1"
"hsa-miR-2355-5p","CD200"
"hsa-miR-455-3p","ATP2B2"
"hsa-let-7c","SDHAP3"
