"ID","Up_regulated"
"hsa-miR-1976","DKFZP586I1420"
"hsa-miR-126-5p","CCDC109A"
"hsa-miR-362-5p","LOC100303728,RIMKLA,BDKRB1"
"hsa-miR-200b-3p","FXYD4,C14orf50,PNMA2"
"hsa-miR-151a-3p","WNT7B"
"hsa-miR-93-5p","TTC36,WEE2,LPA,MME,GHR,NES,UPB1,KDR,DDN,GSTA1,SLC2A5,ACOX2,RAB11FIP3,DMGDH,ALDOB,IL13RA2,RAET1E,CLIC5,BPHL,HADH,KHK,WNT8B,TNNI1,FGF1,TMEM174,CRHBP,MMP20,HIBCH,EHD3,CRABP1,ZNF488,SLC2A12,TNNT2,C8orf80,PDLIM2,NPHS1,HAO2,MYOM2,ZDHHC6,FRMD1,CA4,MYLK3,AGXT,KLK7,CDC14A,ASB10,AGMAT,ASPDH,CALML3,TSPAN2,A2LD1,GJA5,AZGP1,SLC22A3,GIPC2,HPD,GJA3,POLD3,KMO,PLA2R1,CALB1,LOC84856,AFM,MRGPRF,MSRA,CAMK2A,EMCN,NFASC,NTNG1,TCL6,NPHS2,FOLH1B,SORD,TNFAIP8L1,PODXL,RXFP1,PTPRO,SOST,PNPLA1,PRODH2,ZYG11A,ST6GALNAC3"
"hsa-miR-500a-3p","FAM43A,PPP1R1A,C10orf55"
"hsa-miR-30a-3p","IL9"
"hsa-miR-17-3p","SHBG,MTTP,ENPP6,SFXN2,SLC22A8,SPAG5,CYP2B6,DIO1,STRA6,PCDH15,CYP4A11,GPX3,FBP1,PPP1R16B,SLC5A2,SLC5A12"
"hsa-miR-27a-3p","APBB1IP"
"hsa-let-7b-3p","GGH"
"hsa-miR-190a","DSG4"
"hsa-miR-301a-3p","AP2M1"
"hsa-miR-188-5p","HCRTR2"
"hsa-miR-26a-5p","SLC4A9"
"hsa-miR-29c-5p","FGF1,CRABP1,ALB,ST6GALNAC3"
"hsa-miR-145-5p","PDZRN4"
"hsa-miR-589-5p","NES,KDR,DDN,SLC45A1,IL13RA2,RAET1E,CLIC5,ITGA8,FGF1,EHD3,PDLIM2,NPHS1,ZDHHC6,FRMD1,CA4,MYLK3,KIRREL2,KLK7,TBXA2R,CDC14A,FMN2,C1orf125,UNC45B,TSPAN2,GJA5,APLNR,GJA3,PLA2R1,LOC84856,MRGPRF,NFASC,NPHS2,PODXL,RXFP1,PTPRO,SOST"
"hsa-miR-92a-3p","UQCC"
"hsa-miR-27b-5p","F12"
"hsa-miR-181d","SLC16A13,UGT1A9,SUSD2,IYD,IQSEC3,DPEP1,SLC34A1,SARDH,HECW1,STRA6,SLC34A3,FTCD,PC,FAM151A,PEPD"
"hsa-miR-362-3p","SEL1L3"
"hsa-miR-101-5p","CCL23"
"hsa-miR-30e-5p","GLS2"
"hsa-let-7b-5p","YARS2"
"hsa-miR-1180","MACC1,ITGB8"
"hsa-miR-10b-5p","GHR,NES,UPB1,PTPRB,ALDOB,HADH,IGFBP5,GNA14,CA4,AGMAT,ATP1A2,ASPDH,GJA5,HPD,PLA2R1,DDB2,NFASC,TEK,SORD,LRRC20,GPR182,ST6GALNAC3"
"hsa-miR-423-3p","TRIM9"
"hsa-miR-15a-5p","SVIL"
"hsa-miR-671-5p","FAM109A"
"hsa-miR-92b-3p","SPAG6"
"hsa-miR-16-1-3p","IGF2BP2"
"hsa-miR-21-5p","HRG,SLC9A4,KCNJ10,F11,FECH,DDB2,TEK,LRRC20"
"hsa-miR-103a-3p","ARHGAP27"
"hsa-miR-98-5p","PSAT1"
"hsa-let-7g-5p","EFEMP2"
"hsa-miR-338-3p","UMOD,PTGER1,C7orf41,LOC284578,MMRN2,CLDN19,DUSP9,WNK4,LOC255167,LOC400043,JPH4,ESRRB,IRX2,SLC12A1,FECH,MUC15,NELL1"
"hsa-miR-146a-5p","LOC100303728,C14orf50,PNMA2"
"hsa-miR-152","COPZ2"
